,la_code,reporting_year,academic_year,region_code,region_name,la_name,pt_ks2_expectations,pt_ks4_expectations,avg_p8score,num_convictions,num_placed_inside_la,pt_convictions,pt_placed_inside_la,num_substance,num_private_provis,pt_substance,pt_private_provis,num_3_more_placemts,pt_3_more_placemts,inspection_date,ofsted_overall,ofsted_leaders,ofsted_help_protection,ofsted_care,cla_budget,number_in_care,number_in_care_filled,num_convictions_filled,num_placed_inside_la_filled,num_substance_filled,num_private_provis_filled,num_3_more_placemts_filled,pt_convictions_filled,pt_placed_inside_la_filled,pt_substance_filled,pt_private_provis_filled,pt_3_more_placemts_filled,pt_ks2_expectations_filled,pt_ks4_expectations_filled,avg_p8score_filled,per_child_spend,cla_budget_filled,ofsted_overall_filled,ofsted_leaders_filled,ofsted_care_filled,ofsted_help_protection_filled,budget_per_child
618,E06000006,2018,201718.0,E12000002,North West,Halton,,,-1.7,9.0,146.0,8.0,56.0,11.0,100.0,6.0,38.0,22.0,8.0,,,,,,9407.0,262.0,262.0,9.0,146.0,11.0,100.0,22.0,8.0,56.0,6.0,38.0,8.0,40.5625,22.027272727272727,-1.7,35.904580152671755,9407.0,2.0,2.0,2.0,2.0,35.904580152671755
469,E06000006,2019,201819.0,E12000002,North West,Halton,,,-1.19,,145.0,,55.0,20.0,99.0,9.0,37.0,24.0,9.0,,,,,,10795.0,265.0,265.0,3.0,145.0,20.0,99.0,24.0,1.1320754716981132,55.0,9.0,37.0,9.0,41.111111111111114,21.9375,-1.19,40.735849056603776,10795.0,2.0,2.0,2.0,2.0,40.735849056603776
318,E06000006,2020,201920.0,E12000002,North West,Halton,,,,,173.0,,62.0,9.0,96.0,4.0,35.0,19.0,7.0,02/03/2020,2.0,2.0,2.0,2.0,11918.0,277.0,277.0,6.0,173.0,9.0,96.0,19.0,2.166064981949458,62.0,4.0,35.0,7.0,38.5,27.98125,-1.376231884057971,43.025270758122744,11918.0,2.0,2.0,2.0,2.0,43.025270758122744
168,E06000006,2021,202021.0,E12000002,North West,Halton,,,,7.0,191.0,5.0,62.0,15.0,99.0,6.0,32.0,18.0,6.0,,,,,,14832.0,307.0,307.0,7.0,191.0,15.0,99.0,18.0,5.0,62.0,6.0,32.0,6.0,38.5,30.827272727272728,-1.376231884057971,48.31270358306189,14832.0,2.0,2.0,2.0,2.0,48.31270358306189
19,E06000006,2022,202122.0,E12000002,North West,Halton,,29.6,-0.89,,192.0,,52.0,10.0,124.0,4.0,34.0,28.0,8.0,,,,,,15640.0,370.0,370.0,3.0,192.0,10.0,124.0,28.0,0.8108108108108109,52.0,4.0,34.0,8.0,34.05555555555556,29.6,-0.89,42.270270270270274,15640.0,2.0,2.0,2.0,2.0,42.270270270270274
718,E09000013,2018,201718.0,E13000001,Inner London,Hammersmith and Fulham,,,-1.59,0.0,60.0,0.0,27.0,7.0,45.0,5.0,20.0,25.0,11.0,,,,,,15511.0,226.0,226.0,0.0,60.0,7.0,45.0,25.0,0.0,27.0,5.0,20.0,11.0,42.75,17.75,-1.59,68.63274336283186,15511.0,3.0,3.0,3.0,3.0,68.63274336283186
569,E09000013,2019,201819.0,E13000001,Inner London,Hammersmith and Fulham,,,-1.92,0.0,72.0,0.0,29.0,0.0,68.0,0.0,28.0,23.0,9.0,09/09/2019,3.0,3.0,3.0,3.0,16027.0,246.0,246.0,0.0,72.0,0.0,68.0,23.0,0.0,29.0,0.0,28.0,9.0,40.75,24.71666666666667,-1.92,65.15040650406505,16027.0,3.0,3.0,3.0,3.0,65.15040650406505
420,E09000013,2020,201920.0,E13000001,Inner London,Hammersmith and Fulham,,42.9,,7.0,51.0,6.0,20.0,6.0,76.0,4.0,30.0,29.0,11.0,,,,,,21586.0,256.0,256.0,7.0,51.0,6.0,76.0,29.0,6.0,20.0,4.0,30.0,11.0,45.44444444444444,42.9,-1.3625714285714285,84.3203125,21586.0,3.0,3.0,3.0,3.0,84.3203125
269,E09000013,2021,202021.0,E13000001,Inner London,Hammersmith and Fulham,,,,6.0,58.0,5.0,24.0,13.0,73.0,8.0,30.0,22.0,9.0,,,,,,26851.0,244.0,244.0,6.0,58.0,13.0,73.0,22.0,5.0,24.0,8.0,30.0,9.0,45.44444444444444,32.230000000000004,-1.3625714285714285,110.04508196721312,26851.0,3.0,3.0,3.0,3.0,110.04508196721312
119,E09000013,2022,202122.0,E13000001,Inner London,Hammersmith and Fulham,,,-1.99,0.0,54.0,0.0,25.0,6.0,77.0,4.0,36.0,21.0,10.0,,,,,,21112.0,216.0,216.0,0.0,54.0,6.0,77.0,21.0,0.0,25.0,4.0,36.0,10.0,75.0,28.875,-1.99,97.74074074074075,21112.0,3.0,3.0,3.0,3.0,97.74074074074075
687,E10000014,2018,201718.0,E12000008,South East,Hampshire,32.0,23.1,-1.18,32.0,1084.0,4.0,68.0,0.0,520.0,0.0,33.0,262.0,16.0,,,,,,83062.0,1593.0,1593.0,32.0,1084.0,0.0,520.0,262.0,4.0,68.0,0.0,33.0,16.0,32.0,23.1,-1.18,52.141870684243564,83062.0,4.0,4.0,4.0,4.0,52.141870684243564
538,E10000014,2019,201819.0,E12000008,South East,Hampshire,28.0,14.7,-1.4,39.0,1082.0,5.0,65.0,0.0,594.0,0.0,36.0,269.0,16.0,29/04/2019,4.0,4.0,4.0,4.0,100431.0,1664.0,1664.0,39.0,1082.0,0.0,594.0,269.0,5.0,65.0,0.0,36.0,16.0,28.0,14.7,-1.4,60.35516826923077,100431.0,4.0,4.0,4.0,4.0,60.35516826923077
387,E10000014,2020,201920.0,E12000008,South East,Hampshire,,28.1,,16.0,1010.0,2.0,63.0,0.0,603.0,0.0,38.0,282.0,18.0,,,,,,108673.0,1601.0,1601.0,16.0,1010.0,0.0,603.0,282.0,2.0,63.0,0.0,38.0,18.0,33.708333333333336,28.1,-1.326851851851852,67.87820112429732,108673.0,4.0,4.0,4.0,4.0,67.87820112429732
237,E10000014,2021,202021.0,E12000008,South East,Hampshire,,27.9,,14.0,1020.0,2.0,61.0,,672.0,,40.0,223.0,13.0,,,,,,137522.0,1661.0,1661.0,14.0,1020.0,3.0,672.0,223.0,2.0,61.0,0.1806140878988561,40.0,13.0,33.708333333333336,27.9,-1.326851851851852,82.79470198675497,137522.0,4.0,4.0,4.0,4.0,82.79470198675497
87,E10000014,2022,202122.0,E12000008,South East,Hampshire,20.0,23.4,-1.33,52.0,1022.0,6.0,59.0,0.0,746.0,0.0,43.0,261.0,15.0,,,,,,143742.0,1724.0,1724.0,52.0,1022.0,0.0,746.0,261.0,6.0,59.0,0.0,43.0,15.0,20.0,23.4,-1.33,83.37703016241299,143742.0,4.0,4.0,4.0,4.0,83.37703016241299
719,E09000014,2018,201718.0,E13000001,Inner London,Haringey,45.0,23.3,-1.04,,109.0,,25.0,7.0,205.0,2.0,47.0,36.0,8.0,,,,,,30204.0,433.0,433.0,3.0,109.0,7.0,205.0,36.0,0.6928406466512702,25.0,2.0,47.0,8.0,45.0,23.3,-1.04,69.75519630484989,30204.0,3.0,3.0,2.0,3.0,69.75519630484989
570,E09000014,2019,201819.0,E13000001,Inner London,Haringey,30.0,27.6,-1.12,,107.0,,25.0,6.0,191.0,2.0,45.0,37.0,9.0,,,,,,29247.0,428.0,428.0,2.0,107.0,6.0,191.0,37.0,0.46728971962616817,25.0,2.0,45.0,9.0,30.0,27.6,-1.12,68.33411214953271,29247.0,3.0,3.0,2.0,3.0,68.33411214953271
421,E09000014,2020,201920.0,E13000001,Inner London,Haringey,,34.8,,,94.0,,23.0,7.0,188.0,2.0,47.0,39.0,10.0,,,,,,30305.0,403.0,403.0,4.0,94.0,7.0,188.0,39.0,0.9925558312655087,23.0,2.0,47.0,10.0,45.44444444444444,34.8,-1.3625714285714285,75.1985111662531,30305.0,3.0,3.0,2.0,3.0,75.1985111662531
270,E09000014,2021,202021.0,E13000001,Inner London,Haringey,,40.7,,8.0,86.0,4.0,22.0,21.0,186.0,7.0,47.0,37.0,9.0,,,,,,29283.0,392.0,392.0,8.0,86.0,21.0,186.0,37.0,4.0,22.0,7.0,47.0,9.0,45.44444444444444,40.7,-1.3625714285714285,74.7015306122449,29283.0,3.0,3.0,2.0,3.0,74.7015306122449
120,E09000014,2022,202122.0,E13000001,Inner London,Haringey,,25.7,-1.02,11.0,72.0,5.0,19.0,25.0,189.0,9.0,49.0,45.0,12.0,13/02/2023,3.0,3.0,3.0,2.0,31908.0,387.0,387.0,11.0,72.0,25.0,189.0,45.0,5.0,19.0,9.0,49.0,12.0,75.0,25.7,-1.02,82.44961240310077,31908.0,3.0,3.0,2.0,3.0,82.44961240310077
738,E09000015,2018,201718.0,E13000002,Outer London,Harrow,,,-2.14,,70.0,,44.0,11.0,68.0,10.0,43.0,21.0,13.0,,,,,,8978.0,160.0,160.0,1.0,70.0,11.0,68.0,21.0,0.625,44.0,10.0,43.0,13.0,52.333333333333336,26.04,-2.14,56.1125,8978.0,3.0,3.0,3.0,3.0,56.1125
589,E09000015,2019,201819.0,E13000002,Outer London,Harrow,,,,,80.0,,47.0,10.0,78.0,12.0,46.0,18.0,11.0,,,,,,11545.0,170.0,170.0,6.0,80.0,10.0,78.0,18.0,3.5294117647058822,47.0,12.0,46.0,11.0,46.666666666666664,25.6,-1.244705882352941,67.91176470588235,11545.0,3.0,3.0,3.0,3.0,67.91176470588235
440,E09000015,2020,201920.0,E13000002,Outer London,Harrow,,,,,84.0,,45.0,6.0,90.0,7.0,48.0,22.0,12.0,10/02/2020,3.0,3.0,3.0,3.0,11363.0,186.0,186.0,1.0,84.0,6.0,90.0,22.0,0.5376344086021506,45.0,7.0,48.0,12.0,48.77777777777778,27.84166666666667,-1.3151923076923078,61.09139784946237,11363.0,3.0,3.0,3.0,3.0,61.09139784946237
289,E09000015,2021,202021.0,E13000002,Outer London,Harrow,,,,,71.0,,39.0,7.0,94.0,7.0,52.0,19.0,10.0,,,,,,11033.0,182.0,182.0,3.0,71.0,7.0,94.0,19.0,1.6483516483516485,39.0,7.0,52.0,10.0,48.77777777777778,36.49090909090909,-1.3151923076923078,60.620879120879124,11033.0,3.0,3.0,3.0,3.0,60.620879120879124
139,E09000015,2022,202122.0,E13000002,Outer London,Harrow,,30.0,-0.67,,81.0,,43.0,9.0,94.0,8.0,50.0,26.0,14.0,,,,,,11662.0,188.0,188.0,5.0,81.0,9.0,94.0,26.0,2.6595744680851063,43.0,8.0,50.0,14.0,47.333333333333336,30.0,-0.67,62.03191489361702,11662.0,3.0,3.0,3.0,3.0,62.03191489361702
602,E06000001,2018,201718.0,E12000001,North East,Hartlepool,,,-0.45,,172.0,,62.0,,43.0,,15.0,17.0,6.0,23/07/2018,3.0,3.0,3.0,4.0,8666.0,278.0,278.0,3.0,172.0,5.0,43.0,17.0,1.079136690647482,62.0,1.7985611510791366,15.0,6.0,41.833333333333336,21.266666666666666,-0.45,31.172661870503596,8666.0,3.0,3.0,4.0,3.0,31.172661870503596
453,E06000001,2019,201819.0,E12000001,North East,Hartlepool,,,-1.51,6.0,190.0,5.0,67.0,7.0,46.0,3.0,16.0,20.0,7.0,,,,,,9576.0,285.0,285.0,6.0,190.0,7.0,46.0,20.0,5.0,67.0,3.0,16.0,7.0,49.125,22.14,-1.51,33.6,9576.0,3.0,3.0,4.0,3.0,33.6
302,E06000001,2020,201920.0,E12000001,North East,Hartlepool,,,,,210.0,,68.0,0.0,47.0,0.0,15.0,17.0,5.0,,,,,,10408.0,311.0,311.0,3.0,210.0,0.0,47.0,17.0,0.964630225080386,68.0,0.0,15.0,5.0,43.77272727272727,29.685714285714287,-1.4188888888888889,33.466237942122184,10408.0,3.0,3.0,4.0,3.0,33.466237942122184
152,E06000001,2021,202021.0,E12000001,North East,Hartlepool,,,,6.0,231.0,4.0,67.0,0.0,52.0,0.0,15.0,21.0,6.0,,,,,,11619.0,346.0,346.0,6.0,231.0,0.0,52.0,21.0,4.0,67.0,0.0,15.0,6.0,43.77272727272727,31.266666666666666,-1.4188888888888889,33.58092485549133,11619.0,3.0,3.0,4.0,3.0,33.58092485549133
3,E06000001,2022,202122.0,E12000001,North East,Hartlepool,,,-2.12,7.0,205.0,4.0,67.0,0.0,55.0,0.0,18.0,13.0,4.0,,,,,,14655.0,308.0,308.0,7.0,205.0,0.0,55.0,13.0,4.0,67.0,0.0,18.0,4.0,39.875,24.12857142857143,-2.12,47.58116883116883,14655.0,3.0,3.0,4.0,3.0,47.58116883116883
739,E09000016,2018,201718.0,E13000002,Outer London,Havering,,,-1.42,,119.0,,47.0,17.0,114.0,10.0,45.0,28.0,11.0,11/06/2018,3.0,3.0,2.0,3.0,15394.0,251.0,251.0,2.0,119.0,17.0,114.0,28.0,0.796812749003984,47.0,10.0,45.0,11.0,52.333333333333336,26.04,-1.42,61.330677290836654,15394.0,3.0,3.0,3.0,2.0,61.330677290836654
590,E09000016,2019,201819.0,E13000002,Outer London,Havering,,,-1.09,,112.0,,45.0,16.0,123.0,10.0,50.0,19.0,8.0,,,,,,17476.0,247.0,247.0,2.0,112.0,16.0,123.0,19.0,0.8097165991902834,45.0,10.0,50.0,8.0,46.666666666666664,25.6,-1.09,70.75303643724696,17476.0,3.0,3.0,3.0,2.0,70.75303643724696
441,E09000016,2020,201920.0,E13000002,Outer London,Havering,,35.3,,,117.0,,50.0,10.0,107.0,7.0,46.0,33.0,14.0,,,,,,19577.0,232.0,232.0,1.0,117.0,10.0,107.0,33.0,0.43103448275862066,50.0,7.0,46.0,14.0,48.77777777777778,35.3,-1.3151923076923078,84.38362068965517,19577.0,3.0,3.0,3.0,2.0,84.38362068965517
290,E09000016,2021,202021.0,E13000002,Outer London,Havering,,,,0.0,102.0,0.0,50.0,7.0,105.0,4.0,51.0,26.0,13.0,,,,,,20697.0,206.0,206.0,0.0,102.0,7.0,105.0,26.0,0.0,50.0,4.0,51.0,13.0,48.77777777777778,36.49090909090909,-1.3151923076923078,100.47087378640776,20697.0,3.0,3.0,3.0,2.0,100.47087378640776
140,E09000016,2022,202122.0,E13000002,Outer London,Havering,,,-1.55,,131.0,,50.0,,122.0,,46.0,27.0,10.0,,,,,,21639.0,264.0,264.0,3.0,131.0,3.0,122.0,27.0,1.1363636363636365,50.0,1.1363636363636365,46.0,10.0,47.333333333333336,31.557142857142857,-1.55,81.9659090909091,21639.0,3.0,3.0,3.0,2.0,81.9659090909091
661,E06000019,2018,201718.0,E12000005,West Midlands,"Herefordshire, County of",,,-1.41,0.0,238.0,0.0,76.0,,85.0,,27.0,23.0,7.0,,,,,,10131.0,313.0,313.0,0.0,238.0,6.0,85.0,23.0,0.0,76.0,1.9169329073482428,27.0,7.0,35.0,19.80909090909091,-1.41,32.36741214057508,10131.0,1.0,1.0,1.0,1.0,32.36741214057508
512,E06000019,2019,201819.0,E12000005,West Midlands,"Herefordshire, County of",50.0,,-0.74,,250.0,,75.0,,105.0,,32.0,35.0,11.0,,,,,,14421.0,332.0,332.0,2.0,250.0,1.0,105.0,35.0,0.6024096385542169,75.0,0.30120481927710846,32.0,11.0,50.0,19.11111111111111,-0.74,43.43674698795181,14421.0,1.0,1.0,1.0,1.0,43.43674698795181
361,E06000019,2020,201920.0,E12000005,West Midlands,"Herefordshire, County of",,23.1,,,246.0,,70.0,6.0,123.0,2.0,35.0,29.0,8.0,,,,,,18194.0,351.0,351.0,4.0,246.0,6.0,123.0,29.0,1.1396011396011396,70.0,2.0,35.0,8.0,35.111111111111114,23.1,-1.1357142857142857,51.83475783475784,18194.0,1.0,1.0,1.0,1.0,51.83475783475784
211,E06000019,2021,202021.0,E12000005,West Midlands,"Herefordshire, County of",,30.8,,0.0,214.0,0.0,69.0,7.0,124.0,3.0,40.0,28.0,9.0,,,,,,18697.0,312.0,312.0,0.0,214.0,7.0,124.0,28.0,0.0,69.0,3.0,40.0,9.0,35.111111111111114,30.8,-1.1357142857142857,59.92628205128205,18697.0,1.0,1.0,1.0,1.0,59.92628205128205
61,E06000019,2022,202122.0,E12000005,West Midlands,"Herefordshire, County of",,,-1.58,0.0,290.0,0.0,77.0,6.0,156.0,2.0,41.0,21.0,6.0,18/07/2022,1.0,1.0,1.0,1.0,23818.0,378.0,378.0,0.0,290.0,6.0,156.0,21.0,0.0,77.0,2.0,41.0,6.0,31.818181818181817,24.791666666666668,-1.58,63.01058201058201,23818.0,1.0,1.0,1.0,1.0,63.01058201058201
676,E10000015,2018,201718.0,E12000006,East of England,Hertfordshire,40.0,20.6,-1.29,16.0,587.0,3.0,66.0,19.0,314.0,3.0,35.0,109.0,12.0,,,,,,54657.0,891.0,891.0,16.0,587.0,19.0,314.0,109.0,3.0,66.0,3.0,35.0,12.0,40.0,20.6,-1.29,61.343434343434346,54657.0,4.0,4.0,4.0,3.0,61.343434343434346
527,E10000015,2019,201819.0,E12000006,East of England,Hertfordshire,23.0,24.1,-1.02,14.0,600.0,3.0,65.0,26.0,347.0,4.0,37.0,124.0,13.0,,,,,,56427.0,929.0,929.0,14.0,600.0,26.0,347.0,124.0,3.0,65.0,4.0,37.0,13.0,23.0,24.1,-1.02,60.73950484391819,56427.0,4.0,4.0,4.0,3.0,60.73950484391819
376,E10000015,2020,201920.0,E12000006,East of England,Hertfordshire,,27.5,,27.0,601.0,5.0,63.0,33.0,356.0,5.0,38.0,102.0,11.0,,,,,,58013.0,948.0,948.0,27.0,601.0,33.0,356.0,102.0,5.0,63.0,5.0,38.0,11.0,34.52173913043478,27.5,-1.1896875,61.1951476793249,58013.0,4.0,4.0,4.0,3.0,61.1951476793249
226,E10000015,2021,202021.0,E12000006,East of England,Hertfordshire,,25.5,,18.0,604.0,3.0,61.0,41.0,387.0,6.0,39.0,89.0,9.0,,,,,,67827.0,991.0,991.0,18.0,604.0,41.0,387.0,89.0,3.0,61.0,6.0,39.0,9.0,34.52173913043478,25.5,-1.1896875,68.44298688193744,67827.0,4.0,4.0,4.0,3.0,68.44298688193744
76,E10000015,2022,202122.0,E12000006,East of England,Hertfordshire,35.0,24.7,-1.62,21.0,639.0,4.0,62.0,37.0,389.0,5.0,38.0,88.0,9.0,23/01/2023,4.0,4.0,3.0,4.0,75529.0,1024.0,1024.0,21.0,639.0,37.0,389.0,88.0,4.0,62.0,5.0,38.0,9.0,35.0,24.7,-1.62,73.7587890625,75529.0,4.0,4.0,4.0,3.0,73.7587890625
740,E09000017,2018,201718.0,E13000002,Outer London,Hillingdon,,,-1.29,,162.0,,56.0,0.0,159.0,0.0,55.0,40.0,14.0,16/04/2018,3.0,4.0,3.0,3.0,22082.0,291.0,291.0,1.0,162.0,0.0,159.0,40.0,0.3436426116838488,56.0,0.0,55.0,14.0,52.333333333333336,26.04,-1.29,75.88316151202748,22082.0,3.0,4.0,3.0,3.0,75.88316151202748
591,E09000017,2019,201819.0,E13000002,Outer London,Hillingdon,,24.0,-1.37,0.0,189.0,0.0,58.0,,164.0,,50.0,38.0,12.0,,,,,,24390.0,326.0,326.0,0.0,189.0,5.0,164.0,38.0,0.0,58.0,1.5337423312883436,50.0,12.0,46.666666666666664,24.0,-1.37,74.8159509202454,24390.0,3.0,4.0,3.0,3.0,74.8159509202454
442,E09000017,2020,201920.0,E13000002,Outer London,Hillingdon,,17.9,,0.0,166.0,0.0,49.0,,189.0,,56.0,35.0,10.0,,,,,,19687.0,338.0,338.0,0.0,166.0,3.0,189.0,35.0,0.0,49.0,0.8875739644970414,56.0,10.0,48.77777777777778,17.9,-1.3151923076923078,58.24556213017752,19687.0,3.0,4.0,3.0,3.0,58.24556213017752
291,E09000017,2021,202021.0,E13000002,Outer London,Hillingdon,,36.0,,0.0,165.0,0.0,49.0,,189.0,,56.0,34.0,10.0,,,,,,20075.0,338.0,338.0,0.0,165.0,5.0,189.0,34.0,0.0,49.0,1.4792899408284024,56.0,10.0,48.77777777777778,36.0,-1.3151923076923078,59.39349112426036,20075.0,3.0,4.0,3.0,3.0,59.39349112426036
141,E09000017,2022,202122.0,E13000002,Outer London,Hillingdon,,,-1.56,0.0,199.0,0.0,49.0,0.0,275.0,0.0,67.0,30.0,7.0,,,,,,21647.0,408.0,408.0,0.0,199.0,0.0,275.0,30.0,0.0,49.0,0.0,67.0,7.0,47.333333333333336,31.557142857142857,-1.56,53.056372549019606,21647.0,3.0,4.0,3.0,3.0,53.056372549019606
741,E09000018,2018,201718.0,E13000002,Outer London,Hounslow,,24.0,-1.02,,111.0,,45.0,7.0,103.0,4.0,42.0,26.0,10.0,01/10/2018,3.0,3.0,2.0,3.0,21213.0,248.0,248.0,3.0,111.0,7.0,103.0,26.0,1.2096774193548387,45.0,4.0,42.0,10.0,52.333333333333336,24.0,-1.02,85.53629032258064,21213.0,3.0,3.0,3.0,2.0,85.53629032258064
592,E09000018,2019,201819.0,E13000002,Outer London,Hounslow,,,-1.4,,120.0,,43.0,,128.0,,46.0,45.0,16.0,,,,,,23217.0,277.0,277.0,5.0,120.0,2.0,128.0,45.0,1.8050541516245486,43.0,0.7220216606498195,46.0,16.0,46.666666666666664,25.6,-1.4,83.8158844765343,23217.0,3.0,3.0,3.0,2.0,83.8158844765343
443,E09000018,2020,201920.0,E13000002,Outer London,Hounslow,,23.3,,,122.0,,45.0,0.0,137.0,0.0,51.0,28.0,10.0,,,,,,24736.0,269.0,269.0,1.0,122.0,0.0,137.0,28.0,0.37174721189591076,45.0,0.0,51.0,10.0,48.77777777777778,23.3,-1.3151923076923078,91.95539033457248,24736.0,3.0,3.0,3.0,2.0,91.95539033457248
292,E09000018,2021,202021.0,E13000002,Outer London,Hounslow,,57.1,,0.0,101.0,0.0,40.0,0.0,139.0,0.0,55.0,31.0,12.0,,,,,,27043.0,254.0,254.0,0.0,101.0,0.0,139.0,31.0,0.0,40.0,0.0,55.0,12.0,48.77777777777778,57.1,-1.3151923076923078,106.46850393700787,27043.0,3.0,3.0,3.0,2.0,106.46850393700787
142,E09000018,2022,202122.0,E13000002,Outer London,Hounslow,,33.3,-1.75,,119.0,,40.0,8.0,184.0,5.0,62.0,31.0,10.0,,,,,,25164.0,296.0,296.0,6.0,119.0,8.0,184.0,31.0,2.027027027027027,40.0,5.0,62.0,10.0,47.333333333333336,33.3,-1.75,85.01351351351352,25164.0,3.0,3.0,3.0,2.0,85.01351351351352
688,E06000046,2018,201718.0,E12000008,South East,Isle of Wight,,,-1.72,6.0,177.0,6.0,79.0,0.0,71.0,0.0,32.0,40.0,18.0,19/11/2018,3.0,3.0,3.0,3.0,8679.0,225.0,225.0,6.0,177.0,0.0,71.0,40.0,6.0,79.0,0.0,32.0,18.0,32.75,23.857142857142858,-1.72,38.57333333333333,8679.0,3.0,3.0,3.0,3.0,38.57333333333333
539,E06000046,2019,201819.0,E12000008,South East,Isle of Wight,,0.0,-1.48,,193.0,,79.0,,72.0,,30.0,24.0,10.0,,,,,,9348.0,243.0,243.0,4.0,193.0,6.0,72.0,24.0,1.646090534979424,79.0,2.4691358024691357,30.0,10.0,37.22222222222222,0.0,-1.48,38.46913580246913,9348.0,3.0,3.0,3.0,3.0,38.46913580246913
388,E06000046,2020,201920.0,E12000008,South East,Isle of Wight,,,,,217.0,,83.0,0.0,75.0,0.0,29.0,36.0,14.0,,,,,,10417.0,262.0,262.0,4.0,217.0,0.0,75.0,36.0,1.5267175572519083,83.0,0.0,29.0,14.0,33.708333333333336,25.654545454545453,-1.326851851851852,39.75954198473283,10417.0,3.0,3.0,3.0,3.0,39.75954198473283
238,E06000046,2021,202021.0,E12000008,South East,Isle of Wight,,,,,215.0,,80.0,0.0,72.0,0.0,27.0,34.0,13.0,,,,,,12027.0,268.0,268.0,1.0,215.0,0.0,72.0,34.0,0.3731343283582089,80.0,0.0,27.0,13.0,33.708333333333336,30.585714285714285,-1.326851851851852,44.87686567164179,12027.0,3.0,3.0,3.0,3.0,44.87686567164179
88,E06000046,2022,202122.0,E12000008,South East,Isle of Wight,,,-1.7,10.0,218.0,8.0,79.0,0.0,89.0,0.0,32.0,38.0,14.0,,,,,,14141.0,275.0,275.0,10.0,218.0,0.0,89.0,38.0,8.0,79.0,0.0,32.0,14.0,30.285714285714285,21.418181818181818,-1.7,51.42181818181818,14141.0,3.0,3.0,3.0,3.0,51.42181818181818
720,E09000019,2018,201718.0,E13000001,Inner London,Islington,50.0,,-1.62,8.0,108.0,5.0,32.0,20.0,131.0,9.0,39.0,42.0,13.0,,,,,,21265.0,335.0,335.0,8.0,108.0,20.0,131.0,42.0,5.0,32.0,9.0,39.0,13.0,50.0,17.75,-1.62,63.47761194029851,21265.0,4.0,4.0,3.0,4.0,63.47761194029851
571,E09000019,2019,201819.0,E13000001,Inner London,Islington,,22.2,-1.52,10.0,95.0,6.0,30.0,16.0,135.0,8.0,43.0,39.0,12.0,,,,,,24056.0,313.0,313.0,10.0,95.0,16.0,135.0,39.0,6.0,30.0,8.0,43.0,12.0,40.75,22.2,-1.52,76.85623003194888,24056.0,4.0,4.0,3.0,4.0,76.85623003194888
422,E09000019,2020,201920.0,E13000001,Inner London,Islington,,27.8,,10.0,110.0,5.0,30.0,25.0,170.0,11.0,47.0,36.0,10.0,09/03/2020,4.0,4.0,4.0,3.0,23786.0,365.0,365.0,10.0,110.0,25.0,170.0,36.0,5.0,30.0,11.0,47.0,10.0,45.44444444444444,27.8,-1.3625714285714285,65.16712328767123,23786.0,4.0,4.0,3.0,4.0,65.16712328767123
271,E09000019,2021,202021.0,E13000001,Inner London,Islington,,31.0,,10.0,108.0,5.0,31.0,12.0,161.0,5.0,47.0,54.0,16.0,,,,,,2841.0,343.0,343.0,10.0,108.0,12.0,161.0,54.0,5.0,31.0,5.0,47.0,16.0,45.44444444444444,31.0,-1.3625714285714285,8.282798833819243,2841.0,4.0,4.0,3.0,4.0,8.282798833819243
121,E09000019,2022,202122.0,E13000001,Inner London,Islington,,28.0,-1.16,7.0,125.0,4.0,32.0,11.0,197.0,5.0,51.0,42.0,11.0,,,,,,11597.0,385.0,385.0,7.0,125.0,11.0,197.0,42.0,4.0,32.0,5.0,51.0,11.0,75.0,28.0,-1.16,30.12207792207792,11597.0,4.0,4.0,3.0,4.0,30.12207792207792
721,E09000020,2018,201718.0,E13000001,Inner London,Kensington and Chelsea,,0.0,,0.0,21.0,0.0,25.0,,23.0,,27.0,7.0,8.0,,,,,,12437.0,85.0,85.0,0.0,21.0,6.0,23.0,7.0,0.0,25.0,7.0588235294117645,27.0,8.0,42.75,0.0,-1.4525,146.31764705882352,12437.0,4.0,4.0,4.0,4.0,146.31764705882352
572,E09000020,2019,201819.0,E13000001,Inner London,Kensington and Chelsea,,,,,28.0,,30.0,,29.0,,31.0,17.0,18.0,09/09/2019,4.0,4.0,4.0,4.0,13416.0,93.0,93.0,4.0,28.0,1.0,29.0,17.0,4.301075268817205,30.0,1.0752688172043012,31.0,18.0,40.75,24.71666666666667,-1.3033333333333335,144.25806451612902,13416.0,4.0,4.0,4.0,4.0,144.25806451612902
423,E09000020,2020,201920.0,E13000001,Inner London,Kensington and Chelsea,,,,,23.0,,22.0,0.0,44.0,0.0,42.0,6.0,6.0,,,,,,13298.0,106.0,106.0,4.0,23.0,0.0,44.0,6.0,3.7735849056603774,22.0,0.0,42.0,6.0,45.44444444444444,33.60909090909091,-1.3625714285714285,125.45283018867924,13298.0,4.0,4.0,4.0,4.0,125.45283018867924
272,E09000020,2021,202021.0,E13000001,Inner London,Kensington and Chelsea,,,,,19.0,,18.0,0.0,48.0,0.0,45.0,,,,,,,,14504.0,106.0,106.0,4.0,19.0,0.0,48.0,6.0,3.7735849056603774,18.0,0.0,45.0,5.660377358490567,45.44444444444444,32.230000000000004,-1.3625714285714285,136.83018867924528,14504.0,4.0,4.0,4.0,4.0,136.83018867924528
